time_operate,x_east,y_north,cte,yaw_control
48.32,661485.9558051233,1509566.009699387,-1.2880782594047513,-111.0209298974676
48.48,661485.9369804511,1509566.1386515491,-1.3052594796309833,-112.58295918665097
48.64,661485.9360731824,1509566.2861521994,-1.304288574103548,-112.7289576131086
48.8,661485.9352793221,1509566.415215268,-1.3034390319923508,-112.88427796387393
48.96,661485.9164546528,1509566.5441674304,-1.3206202492777066,-114.4489183545089
49.12,661485.915547384,1509566.69166808,-1.319649343940005,-114.59752812663797
49.28,661485.9147535235,1509566.8207311488,-1.318799801828808,-114.7554598082755
49.44,661485.9139596631,1509566.9497942175,-1.317950259812478,-114.91324707516989
49.6,661485.8951349941,1509567.0787463796,-1.3351314769080997,-116.48035435970277
49.76,661485.8943411335,1509567.2078094485,-1.3342819349866366,-116.64091801877636
49.92,661485.893547273,1509567.3368725176,-1.3334323930651737,-116.80133725572335
50.08,661485.8927534124,1509567.465935586,-1.3325828512385776,-116.96161207795939
50.24,661485.891846143,1509567.613436236,-1.3316119464700777,-117.11225553691634
50.4,661485.9089696817,1509567.7610477926,-1.3126102829690942,-115.85326953194436
50.56,661485.9081758208,1509567.8901108615,-1.311760741427099,-116.01000461771133
50.72,661485.9073819598,1509568.0191739304,-1.310911199979971,-116.16659528883196
50.88,661485.9246189066,1509568.148347906,-1.2920309002746937,-114.91357716486702
51.04,661485.9238250455,1509568.277410975,-1.2911813589224324,-115.06681377040745
51.2,661485.9230311841,1509568.4064740436,-1.2903318177599052,-115.21990596874952
51.36,661485.9402681332,1509568.5356480193,-1.2714515158726876,-113.9633891792449
51.52,661485.9394742716,1509568.6647110884,-1.2706019748998942,-114.11312731909999
51.68,661485.9567112175,1509568.7938850643,-1.2517216760484198,-112.85325669361322
51.84,661485.9559173558,1509568.9229481327,-1.2508721353602275,-112.99964078294545
52.0,661485.9730408924,1509569.0705596902,-1.231870474041184,-111.72692918064708
52.16,661485.9901644287,1509569.2181712468,-1.212868813006742,-110.45098731817171
52.32,661485.9893705666,1509569.3472343155,-1.2120192726980175,-110.59076645044988
52.48,661486.0064941025,1509569.4948458732,-1.1930176120430431,-109.3114499134092
52.64,661486.023617638,1509569.6424574303,-1.1740159517675366,-108.02890312372017
52.8,661486.0407411733,1509569.7900689875,-1.155014291871498,-106.74312608144731
52.96,661486.0579781174,1509569.9192429634,-1.136133994822496,-105.463605690745
53.12,661486.0931324586,1509570.0669654275,-1.099101578375914,-102.76192447623549
53.28,661486.1103694021,1509570.1961394034,-1.0802212819909809,-101.4728989761492
53.44,661486.1274929361,1509570.343750961,-1.061219623233346,-100.17117692900332
53.6,661486.1447298818,1509570.4729249373,-1.0423393245716055,-98.87571131856475
53.76,661486.1798842187,1509570.6206474015,-1.0053069124889042,-96.15808535123716
53.92,661486.1970077519,1509570.768258959,-0.9863052545850722,-94.84362792801771
54.08,661486.2321620935,1509570.9159814236,-0.9492728377590223,-92.11647579800487
54.24,661486.2674298411,1509571.045266307,-0.9123617868157521,-89.39251532818847
54.4,661486.2845533732,1509571.1928778652,-0.8933601299554568,-88.06225731517786
54.56,661486.3197077134,1509571.34060033,-0.8563277145524114,-85.31930462521422
54.72,661486.3730062654,1509571.4699961208,-0.8013859087662034,-81.17007937838025
54.88,661486.4081606019,1509571.617718586,-0.7643534970629701,-78.41149136002876
55.04,661486.4433149379,1509571.765441051,-0.7273210857392046,-75.64660786135073
55.2,661486.4785826828,1509571.8947259353,-0.6904100374522099,-72.884915801332
55.36,661486.5137370205,1509572.042448401,-0.6533776245157059,-70.10746178845237
55.52,661486.5490047646,1509572.1717332853,-0.6164665769876468,-67.33319939935166
55.68,661486.584272511,1509572.3010181698,-0.5795555271827805,-64.55266195419316
55.84,661486.6194268446,1509572.4487406355,-0.5425231182306894,-61.75636298602927
56.0,661486.6727253923,1509572.5781364276,-0.4875813167134953,-57.55379129152943
56.16,661486.7078797249,1509572.7258588937,-0.450548908899808,-54.74185679657478
56.32,661486.7610648618,1509572.8736922673,-0.39548574633804967,-50.5141626936351
56.48,661486.7963326031,1509573.0029771524,-0.35857470156113297,-47.696058900301
56.64,661486.8495177386,1509573.1508105267,-0.3035115404223793,-43.45272929335001
56.8,661486.8846720719,1509573.298532993,-0.2664791318497562,-40.609502877099864
56.96,661486.9378572062,1509573.4463663674,-0.21141597175453924,-36.350517104871216
57.12,661486.9730115384,1509573.5940888338,-0.1743835644151868,-33.4916345383523
57.28,661486.9901350632,1509573.7417003931,-0.1553819148596485,-32.03592079854646
57.44,661487.0252893919,1509573.8894228602,0,0
57.6,661487.0965053276,1509574.0373671427,0,0
57.76,661487.149803869,1509574.1667629364,0,0
57.92,661487.1850716085,1509574.2960478228,0,0
58.08,661487.220225935,1509574.4437702901,0,0
58.24,661487.2735244774,1509574.5731660842,0,0
58.4,661487.3267096062,1509574.7209994604,0.19363459183196627,4.779715395989074
58.56,661487.361863931,1509574.8687219282,0.23066699177169467,4.779715395989074
58.72,661487.3971316655,1509574.9980068146,0.2675780298130561,1.0725744202053438
58.88,661487.4322859893,1509575.1457292826,0.30461042889898177,4.012885321820374
59.04,661487.4854711157,1509575.2935626593,0.3596735810253728,8.368955696453183
59.2,661487.5386562442,1509575.4413960355,0.41473673523883725,12.734386970094013
59.36,661487.5557797635,1509575.5890075958,0.43373837929209097,14.29025073072746
59.52,661487.6089648907,1509575.7368409724,0.48880153227228473,18.668272923668866
59.68,661487.6621500147,1509575.88467435,0.5438646819321344,23.0556555930656
59.84,661487.6792735327,1509576.0322859099,0.5628663247521174,24.633471008232135
60.0,661487.7144278529,1509576.1800083788,0.599898720233098,27.623980638188247
60.16,661487.7496955832,1509576.3092932662,0.6368097540054456,30.611298930612286
60.32,661487.7847364919,1509576.4754533165,0.6739635096771874,33.62386566965327
60.48,661487.8198908133,1509576.6231757859,0.7109959063914387,36.633261917451414
60.64,661487.8550451315,1509576.770898255,0.7480282998802128,39.64895342055543
60.8,661487.87216865,1509576.9185098156,0.7670299431745307,41.261476687851896
60.96,661487.9073229674,1509577.0662322848,0.804062335809502,44.28669391046728
61.12,661487.9244464826,1509577.2138438458,0.8230639756886088,45.90874269690467
61.28,661487.959600799,1509577.3615663156,0.8600963673749104,48.943485630889924
61.44,661487.9947551151,1509577.5092887853,0.8971287587766109,51.9845240492146
61.6,661488.0118786291,1509577.6569003463,0.9161303975173141,53.622394038567386
61.76,661488.029002143,1509577.804511907,0.9351320360682832,55.26349429167458
61.92,661488.0460122454,1509577.9705610499,0.9542550350946146,56.917311571694526
62.08,661488.0810531487,1509578.1367211014,0.991408785548673,59.98384360065434
62.24,661488.0981766614,1509578.2843326621,1.0104104229612383,61.637741090737855
62.4,661488.1151867628,1509578.450381805,1.029533420849166,63.30435560754057
62.56,661488.1503410757,1509578.5981042753,1.0665658091202566,66.37419808023608
62.72,661488.1673511792,1509578.7641534184,1.0856888090952577,68.05035917583236
62.88,661488.1844746906,1509578.9117649796,1.1046904452745525,69.72028417351405
63.04,661488.2014847905,1509579.0778141224,1.1238134418343426,71.40292619028949
63.2,661488.2365256933,1509579.2439741746,1.160967191624332,74.49828309648481
63.36,661488.2356184034,1509579.3914748267,1.161938075996432,74.771541550428
63.52,661488.2526285024,1509579.55752397,1.1810610716075525,76.46391559026868
63.68,661488.2516078011,1509579.723462204,1.1821533161704139,76.75007672992083
63.84,661488.2687313107,1509579.8710737654,1.201154950642103,78.43640056032177
64.0,661488.2857414088,1509580.0371229085,1.2202779452096866,80.13544138727892
64.16,661488.2848341182,1509580.1846235613,1.221248828917718,80.41878261742139
64.32,661488.3018442157,1509580.3506727049,1.2403718230109666,82.12123936660663
64.48,661488.3008235134,1509580.5166109388,1.2414640667200252,82.41748326725562
64.64,661488.2817720115,1509580.6824382637,1.2245255604243614,81.30444912146598
64.8,661488.2808647206,1509580.8299389163,1.2254964437529248,81.58851241653193
64.96,661488.279844018,1509580.9958771504,1.2265886872722496,81.88222748787554
65.12,661488.2789367269,1509581.143377803,1.2275595703162119,82.16664149225835
65.28,661488.2780294355,1509581.2908784559,1.2285304532653074,82.45122053934291
65.44,661488.2590913452,1509581.4382681993,1.2114705867788824,81.32650095315417
65.6,661488.2581840538,1509581.585768852,1.212441469538244,81.60834485820587
65.76,661488.2392459637,1509581.7331585954,1.195381603241553,80.48089015961503
65.92,661488.2204212851,1509581.8621107575,1.1782003766592335,79.34104855022619
66.08,661488.2195139937,1509582.00961141,1.179171259513462,79.6172365269733
66.24,661488.200575901,1509582.1570011536,1.1621113904656288,78.48412567762148
66.4,661488.1816378112,1509582.304390897,1.1450515245484056,77.34811489525129
66.56,661488.1808439312,1509582.4334539683,1.145901046927272,77.60918081878049
66.72,661488.1619058414,1509582.580843712,1.1288411809151817,76.47041427059304
66.88,661488.1250503627,1509582.7096849647,1.0936292036640716,73.90979700962936
67.04,661488.1063390961,1509582.8201995448,1.0763266172704586,72.7431707958635
67.2,661488.0875144183,1509582.949151707,1.0591453915419422,71.58308990560137
67.36,661488.0685763293,1509583.0965414508,1.042085526193921,70.42957494790868
67.52,661488.0497516517,1509583.2254936127,1.0249043005602714,69.26367307957926
67.68,661488.0128961767,1509583.3543348652,0.9896923271038401,66.68538684558527
67.84,661487.9941849108,1509583.464849446,0.9723897413742961,65.50109141471447
68.0,661487.9573294362,1509583.5936906987,0.9371777682973328,62.913877735321876
68.16,661487.9386181706,1509583.7042052792,0.9198751828523898,61.72065485170123
68.32,661487.9018761051,1509583.8146089506,0.937485761702979,65.4002847478179
68.48,661487.8651340427,1509583.925012622,0.9011494545281001,62.83842992749206
68.64,661487.8282785718,1509584.053853875,0.8647674601038606,60.27260367257314
68.8,661487.8095673042,1509584.1643684558,0.8464622335484309,58.9898618318086
68.96,661487.7546810342,1509584.2930987997,0.7920491543451663,55.142374191463716
69.12,661487.7178255589,1509584.4219400529,0.7556671553235008,52.57436560403193
69.28,661487.6991142945,1509584.5324546334,0.7373619320519467,51.289441990392625
69.44,661487.680289619,1509584.6614067955,0.7190110186850064,50.00090736171356
69.6,661487.6254033505,1509584.7901371398,0.6645979409047548,46.150870798133795
69.76,661487.58866129,1509584.9005408112,0.6282616357002012,43.58355836132449
69.92,661487.55191923,1509585.0109444829,0.5919253310429603,41.015519237281254
70.08,661487.5330945553,1509585.1398966447,0.5735744184422578,39.724075931000215
70.24,661487.4784351077,1509585.2317518257,0.5192527194297656,35.87762035550187
70.4,661487.4416930457,1509585.3421554973,0.4829164125832742,33.30740089765265
70.56,661487.4048375755,1509585.47099675,0.4465344189252724,30.733210036313025
70.72,661487.3682089278,1509585.5629628405,0.4102438053485804,28.16478134847486
70.88,661487.3134360733,1509585.673255603,0.35587642040027795,24.311814545553396
71.04,661487.2766940151,1509585.7836592747,0.3195401177133625,21.738327857136664
71.2,661487.2399519571,1509585.8940629463,0.28320381491698454,19.16411443489217
71.36,661487.2032098995,1509586.0044666182,0.24686751266791918,16.589174325461883
71.52,661487.166467842,1509586.1148702896,0.2105312103093913,14.013507482212594
71.68,661487.1297257821,1509586.2252739617,0.17419490587107544,11.43711376520959
71.84,661487.0929837251,1509586.3356776333,0,0
72.0,661487.0382108703,1509586.4459703965,0,0
72.16,661486.9835514297,1509586.5378255777,0,0
72.32,661486.9469227847,1509586.6297916684,0,0
72.48,661486.9101807289,1509586.7401953407,0,0
72.64,661486.8735520842,1509586.832161431,0,0
72.8,661486.8369234371,1509586.9241275212,0,0
72.96,661486.8004082037,1509586.9976560303,-0.1522835283000651,-11.74590073150739
73.12,661486.763779557,1509587.0896221208,-0.18857414089159438,-14.326305708323801
73.28,661486.7271509132,1509587.181588211,-0.224864750418173,-16.907436279719246
73.44,661486.6905222697,1509587.2735543018,-0.26115535972582654,-19.489292647757164
73.6,661486.6359762424,1509587.346971902,-0.31543135977646813,-23.349197278548246
73.76,661486.5993475994,1509587.4389379933,-0.35172196853680904,-25.93286493990319
73.92,661486.5628323674,1509587.5124665024,-0.3879668875301514,-28.514013526181095
74.08,661486.5262037248,1509587.6044325926,-0.42425749596210477,-31.09913187476903
74.24,661486.4896884931,1509587.677961102,-0.460502414517597,-33.68173114049932
74.4,661486.4710906425,1509587.7700381011,-0.4787619452855894,-34.9877330639325
74.56,661486.4345754111,1509587.8435666102,-0.5150068636221566,-37.571422403101224
74.72,661486.3800293829,1509587.9169842112,-0.5692828645484983,-41.436404126162444
74.88,661486.3615449462,1509587.9906236287,-0.587496702375079,-42.74133654589718
75.04,661486.3250297154,1509588.0641521383,-0.623741620054871,-45.32720053356351
75.2,661486.2886278953,1509588.119243066,-0.659940848296052,-47.91054455565329
75.36,661486.270143459,1509588.1928824838,-0.6781546859037076,-49.2172901195149
75.52,661486.2336282285,1509588.2664109932,-0.7143996031456495,-51.8049672357557
75.68,661486.2151437926,1509588.3400504107,-0.7326134404249175,-53.112801951392214
75.84,661486.1787419702,1509588.3951413385,-0.768812670855349,-55.69832356536996
76.0,661486.1602575344,1509588.468780756,-0.787026507915692,-57.00724652681262
76.16,661486.141886509,1509588.5239825924,-0.8051946556468864,-58.31328890884036
76.32,661486.1053712766,1509588.597511102,-0.8414395748591538,-60.903506964408535
76.48,661486.086886841,1509588.67115052,-0.8596534118100342,-62.213882456157236
76.64,661486.0685158159,1509588.7263523561,-0.8778215592128411,-63.52137735294079
76.8,661486.0501447908,1509588.7815541923,-0.8959897066156479,-64.82923561267239
76.96,661486.0136295618,1509588.8550827021,-0.9322346226535021,-67.42126934381311
77.12,661485.9952585369,1509588.9102845383,-0.9504027698373839,-68.73021584926546
77.28,661485.9587433081,1509588.983813048,-0.9866476855468506,-71.32333781834853
77.44,661485.9403722835,1509589.0390148843,-1.00481583262127,-72.63337257728473
77.6,661485.903857055,1509589.1125433936,-1.0410607478928864,-75.22758277652736
77.76,661485.8854860305,1509589.16774523,-1.0592288948578432,-76.53870578893645
77.92,661485.8670015957,1509589.2413846478,-1.0774427308235608,-77.85343699711888
78.08,661485.8486305714,1509589.2965864844,-1.09561087746013,-79.1652876258645
78.24,661485.8121153434,1509589.3701149938,-1.131855792403359,-81.76131370268182
78.4,661485.8117751125,1509589.4254277386,-1.1319928598434918,-81.79368534812811
78.56,661485.7753732924,1509589.4805186666,-1.1681920880846728,-84.38719439501365
78.72,661485.7570022682,1509589.5357205027,-1.1863602346117796,-85.70086000313049
78.88,661485.7386312443,1509589.5909223396,-1.2045283809199612,-87.01488895862977
79.04,661485.7022294245,1509589.6460132678,-1.2407276087232921,-89.60984868484073
79.2,661485.6838584007,1509589.7012151042,-1.2588957548125486,-90.92496497227418
79.36,661485.665487377,1509589.7564169404,-1.2770639009018052,-92.24044462262944
79.52,661485.6471163533,1509589.811618777,-1.2952320469910619,-93.55628763590649
79.68,661485.6468895327,1509589.8484939397,-1.2953234253209713,-93.58868196583647
79.84,661485.6286319194,1509589.8852581948,-1.3134458820810793,-94.90164531344575
80.0,661485.6102608958,1509589.9404600314,-1.3316140280608733,-96.21821595857236
80.16,661485.5920032825,1509589.9772242862,-1.349736484711519,-97.53190511046243
80.32,661485.591776462,1509590.0140994492,-1.3498278630414284,-97.56538952914683
80.48,661485.5916630519,1509590.0325370305,-1.3498735519327267,-97.59563091146767
80.64,661485.5734054387,1509590.0693012855,-1.3679960086928349,-98.9096852616092
80.8,661485.5732920285,1509590.0877388667,-1.3680416976935958,-98.94029001461709
80.96,661485.5731786182,1509590.106176448,-1.3680873869132817,-98.97089569695305
81.12,661485.573065208,1509590.12461403,-1.3681330759140427,-99.00150227752536
81.28,661485.5549210052,1509590.142940703,-1.3862098434544647,-100.31267696976442
81.44,661485.5549210052,1509590.142940703,-1.3862098434544647,-100.34040116663351
81.6,661485.554807595,1509590.1613782845,-1.3862555324552257,-100.37137019633664
81.76,661485.554807595,1509590.1613782845,-1.3862555324552257,-100.39909530698574
81.92,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.43006526601695
82.08,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.45779129045044
82.24,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.48551731488395
82.4,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.51324333931744
82.56,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.54096936375095
82.72,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.56869538818444
82.88,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.59642141261794
83.04,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.62414743705143
83.2,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.65187346148494
83.36,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.67959948591843
83.52,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.70732551035194
83.68,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.73505153478543
83.84,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.76277755921893
84.0,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.79050358365242
84.16,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.81822960808593
84.32,661485.5546941847,1509590.1798158656,-1.3863012216749115,-100.84595563251942
84.48,661485.5727249775,1509590.1799267735,-1.368270143025788,-99.59311445129217
84.64,661485.5727249775,1509590.1799267735,-1.368270143025788,-99.62047985415268
84.8,661485.5727249775,1509590.1799267735,-1.368270143025788,-99.64784525701319
84.96,661485.5727249775,1509590.1799267735,-1.368270143025788,-99.6752106598737
85.12,661485.5728383877,1509590.1614891926,-1.368224454025027,-99.69933122990018
85.28,661485.5729517979,1509590.1430516113,-1.3681787649148036,-99.72345087837262
85.44,661485.5731786182,1509590.106176448,-1.3680873869132817,-99.74432478800281
85.6,661485.5914362315,1509590.0694121933,-1.349964930043711,-98.4846296488642
85.76,661485.5916630519,1509590.0325370303,-1.3498735519327267,-98.50513927402295
85.92,661485.6101474855,1509589.9588976128,-1.3316597171710969,-97.23859020029064
86.08,661485.6285185091,1509589.9036957761,-1.3134915713007653,-95.97492167492312
86.24,661485.647002943,1509589.8300563581,-1.2952777361012853,-94.70764493048208
86.4,661485.6835181699,1509589.7565278483,-1.2590328222526816,-92.15943670367628
86.56,661485.7018891937,1509589.7013260114,-1.240864676163425,-90.89431562486232
86.72,661485.738517834,1509589.6093599205,-1.2045740700301846,-88.34177407080284
86.88,661485.7750330614,1509589.5358314104,-1.1683291556342683,-85.79175173180548
87.04,661485.8116617021,1509589.443865319,-1.1320385491726404,-83.23775944401334
87.2,661485.8302595471,1509589.35178832,-1.1137790240966992,-81.96360874410345
87.36,661485.8668881854,1509589.2598222285,-1.0774884200432469,-79.40852562470921
87.52,661485.9035168239,1509589.167856137,-1.0411978157708695,-76.85271667768583
87.68,661485.9582896666,1509589.0575633727,-0.9868304426445195,-73.01236979456787
87.84,661485.9950317161,1509588.9471597,-0.9504941483862184,-70.45150278519623
88.0,661486.0499179726,1509588.818429354,-0.8960810825373818,-66.60609673157957
88.16,661486.1048042243,1509588.689699008,-0.8416680216143588,-62.75960276647723
88.32,661486.1598038924,1509588.5425310803,-0.7872092654512111,-58.90877526420276
88.48,661486.2148035609,1509588.3953631534,-0.7327505087407507,-55.05685854793488
88.64,661486.2696898167,1509588.2666328077,-0.6783374435486892,-51.207097668169496
88.8,661486.3427202778,1509588.1195757887,-0.6058476085174926,-46.072436333124884
88.96,661486.3977199454,1509587.9724078616,-0.5513888529016575,-42.21689246145863
